,NAME,ADDRESS,CITY,COUNTY,LON,LAT,geometry
16534,百步沙,普济路312号,舟山市,普陀区,122.39016,29.984619,POINT (122.39016 29.984619)
16535,龙洞,朱家尖风景区朱家尖,舟山市,普陀区,122.426666,29.870913,POINT (122.426666 29.870913)
16536,情人岛,朱家尖南沙,舟山市,普陀区,122.424271,29.871542,POINT (122.424271 29.871542)
16551,相思桥,,温州市,乐清市,121.096748,28.36886,POINT (121.096748 28.36886)
16616,象鼻峰,东极镇东极岛东福山岛内,舟山市,普陀区,122.779282,30.128288,POINT (122.779282 30.128288)
16617,陨石瀑布,东极镇东极岛东福山岛内,舟山市,普陀区,122.77314,30.130192,POINT (122.77314 30.130192)
16619,白云宫,东极镇东极岛东福山岛内,舟山市,普陀区,122.770203,30.130394,POINT (122.770203 30.130394)
16620,大树湾石屋群,东极镇东极岛东福山岛内,舟山市,普陀区,122.77137,30.137751,POINT (122.77137 30.137751)
16621,新世纪第一缕曙光照射点,东极镇东极岛东福山岛内,舟山市,普陀区,122.763031,30.141611,POINT (122.763031 30.141611)
16623,战士第二故乡碑文,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.682777,30.197365,POINT (122.682777 30.197365)
16625,东极渔民画展厅,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.685448,30.193703,POINT (122.685448 30.193703)
16626,东翔亭,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.686905,30.19902,POINT (122.686905 30.19902)
16627,原石滩,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.688705,30.186279,POINT (122.688705 30.186279)
16628,东极革命烈士纪念碑碑文,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.691261,30.186445,POINT (122.691261 30.186445)
16630,财佰公庙,东极镇东极岛庙子湖岛内,舟山市,普陀区,122.68898,30.193987,POINT (122.68898 30.193987)
16635,龙山庙,中雁东路附近,温州市,乐清市,120.869316,28.094627,POINT (120.869316 28.094627)
16636,真如寺,北白象镇磐石重石村,温州市,乐清市,120.821487,28.006723,POINT (120.821487 28.006723)
16637,飞瀑亭,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.013191,28.340101,POINT (121.013191 28.340101)
16638,中折瀑,雁荡山内,温州市,乐清市,121.107437,28.367735,POINT (121.107437 28.367735)
16639,龙鼻洞,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16640,西石梁洞,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.013329,28.340334,POINT (121.013329 28.340334)
16650,显胜门,珠龙公路显胜门风景区,温州市,乐清市,121.044327,28.374008,POINT (121.044327 28.374008)
16665,龙王宫,山西街,台州市,温岭市,121.45668,28.469589,POINT (121.45668 28.469589)
16704,崇福禅寺,柳市镇柳市镇峡门村(近深海高速),温州市,乐清市,120.938904,28.078707,POINT (120.938904 28.078707)
16714,德善亭,逸河南路附近,温州市,乐清市,120.935425,28.068344,POINT (120.935425 28.068344)
16722,龙湫院,,温州市,乐清市,121.05426,28.348318,POINT (121.05426 28.348318)
16736,大护亭,能仁寺内,温州市,乐清市,121.06208,28.337656,POINT (121.06208 28.337656)
16737,普同塔,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091087,28.361296,POINT (121.091087 28.361296)
16738,仙露泉,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16739,球泡流纹岩,雁荡山雁山路88号大龙湫景区内,温州市,乐清市,121.051842,28.352179,POINT (121.051842 28.352179)
16740,紫竹林,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16742,上折瀑,雁荡山白芙线旁雁荡山国家森林公园三折瀑景区内,温州市,乐清市,121.103973,28.371382,POINT (121.103973 28.371382)
16743,流纹岩壁,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16744,许愿潭,雁荡山白芙线旁雁荡山国家森林公园灵峰景区灵峰古洞内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16745,石龙戏水,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16747,西石梁大瀑,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.013123,28.340252,POINT (121.013123 28.340252)
16748,松鼠迎宾,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16749,凤龙亭,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091042,28.361319,POINT (121.091042 28.361319)
16750,山神庙,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.027451,28.338476,POINT (121.027451 28.338476)
16753,关刀洞,雁荡山白芙线旁雁荡山国家森林公园灵岩景区方洞景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16754,莲花洞,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16755,徐霞客雕像,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.090607,28.360806,POINT (121.090607 28.360806)
16756,青蛙聚会,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.090431,28.360685,POINT (121.090431 28.360685)
16757,龙湫庙,雁荡山雁山路88号大龙湫景区内,温州市,乐清市,121.053246,28.348663,POINT (121.053246 28.348663)
16758,雄鹰展翅,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16759,回头虎,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16761,功德桥,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16762,鸣玉桥,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16763,双珠谷,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091454,28.362228,POINT (121.091454 28.362228)
16764,元宝洞,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16765,顺风耳,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16766,含羞瀑,珠龙公路显胜门景区内,温州市,乐清市,121.043564,28.372011,POINT (121.043564 28.372011)
16767,母子情深,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16768,天聪洞,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16769,悬棺岩,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16771,灵峰古洞,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16773,将军洞,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.106659,28.381102,POINT (121.106659 28.381102)
16775,倒挂金钟,雁荡山白芙线旁雁荡山国家森林公园灵岩景区方洞景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16776,情人桥,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16777,雁湖乡董塘显灵殿,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.027451,28.338476,POINT (121.027451 28.338476)
16778,千年寿龟,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16781,朝天鳖,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16782,珍珠瀑,雁荡山白芙线旁雁荡山国家森林公园灵岩景区方洞景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16783,铁索桥,雁荡山白芙线旁雁荡山国家森林公园灵岩景区方洞景区内,温州市,乐清市,121.091492,28.359602,POINT (121.091492 28.359602)
16784,观瀑亭,雁荡山雁山路88号大龙湫景区内,温州市,乐清市,121.04792,28.354534,POINT (121.04792 28.354534)
16785,果盒桥,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16786,凝碧潭,雁荡山白芙线旁雁荡山国家森林公园灵峰景区内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16787,幽泉,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.027451,28.338476,POINT (121.027451 28.338476)
16788,雪洞,灵峰路138号,温州市,乐清市,121.109962,28.378685,POINT (121.109962 28.378685)
16790,霞客亭,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.09053,28.362444,POINT (121.09053 28.362444)
16791,灵官殿,雁荡山白芙线旁雁荡山国家森林公园灵峰景区紫竹林内,温州市,乐清市,121.102875,28.368105,POINT (121.102875 28.368105)
16793,三面红旗,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16794,维摩洞,雁荡镇响岭头村净名路16-1净名谷景区内,温州市,乐清市,121.1017,28.367781,POINT (121.1017 28.367781)
16796,觉性禅院,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.091087,28.363966,POINT (121.091087 28.363966)
16797,望海亭,雁荡山白芙线旁雁荡山国家森林公园三折瀑景区内,温州市,乐清市,121.103645,28.369316,POINT (121.103645 28.369316)
16800,老僧拜塔,雁荡山白芙线旁雁荡山国家森林公园灵岩景区内,温州市,乐清市,121.0896,28.360439,POINT (121.0896 28.360439)
16802,下折瀑,雁荡山白芙线旁雁荡山国家森林公园三折瀑景区内,温州市,乐清市,121.106575,28.368895,POINT (121.106575 28.368895)
16803,竺摩纪念馆,能仁寺内,温州市,乐清市,121.062164,28.337551,POINT (121.062164 28.337551)
16805,杨氏大宗,众乐路110,温州市,乐清市,120.881004,28.049788,POINT (120.881004 28.049788)
16806,杨府殿,东康路41附近,温州市,乐清市,121.001717,28.126097,POINT (121.001717 28.126097)
16808,文昌阁,凤凰路附近,温州市,乐清市,121.061378,28.189737,POINT (121.061378 28.189737)
16813,风洞,,温州市,乐清市,121.112419,28.379959,POINT (121.112419 28.379959)
16816,梅雨亭,雁荡山白芙线旁雁荡山国家森林公园雁湖景区内,温州市,乐清市,121.02034,28.341793,POINT (121.02034 28.341793)
16817,雁荡山本觉书院,雁荡山白芙线旁雁荡山国家森林公园灵岩景区方洞景区内,温州市,乐清市,121.08374,28.359201,POINT (121.08374 28.359201)
16818,万桥革命丰碑园,天蒲路1585附近,温州市,乐清市,121.036072,28.169872,POINT (121.036072 28.169872)
16860,三港圣庙,中济路57号附近,温州市,乐清市,120.967995,28.106663,POINT (120.967995 28.106663)
16867,朝阳道院,白芙线朝阳洞景区附近,温州市,乐清市,121.111,28.374121,POINT (121.111 28.374121)
16870,福田禅寺,阜丰路附近,温州市,乐清市,120.988609,28.120054,POINT (120.988609 28.120054)
16876,念佛堂,,温州市,乐清市,121.004662,28.207293,POINT (121.004662 28.207293)
16877,乐清市非物质文化遗产馆,伯乐东路附近,温州市,乐清市,120.985626,28.116533,POINT (120.985626 28.116533)
16879,真济寺,灵峰路雁荡山灵峰景区附近,温州市,乐清市,121.114761,28.378029,POINT (121.114761 28.378029)
16881,雁荡山世界地质公园,白芙线,温州市,乐清市,121.124733,28.36479,POINT (121.124733 28.36479)
16882,高友玑墓,沙洪路155号,温州市,乐清市,120.820946,28.036301,POINT (120.820946 28.036301)
16885,王十朋墓,虹三线,温州市,乐清市,120.930809,28.213688,POINT (120.930809 28.213688)
16886,雁荡山龙鼻洞摩崖题记,雁荡山风景区白芙线,温州市,乐清市,121.06176,28.351364,POINT (121.06176 28.351364)
16894,潘氏大宗,虹桥镇虹港中路74号,温州市,乐清市,121.038139,28.198593,POINT (121.038139 28.198593)
16896,刹社殿,七里港大道130号,温州市,乐清市,120.896561,28.008938,POINT (120.896561 28.008938)
16897,象山老殿,长山西路,温州市,乐清市,120.924538,28.036936,POINT (120.924538 28.036936)
16905,浙南猛洞河仙溪双仙江漂流,仙溪镇(近雁荡山北隅),温州市,乐清市,121.066765,28.416124,POINT (121.066765 28.416124)
16907,雁荡山方洞景区,雁荡山白芙线旁雁荡山风景名胜区,温州市,乐清市,121.075768,28.354771,POINT (121.075768 28.354771)
16908,招贤峰,雁荡山风景区白芙线,温州市,乐清市,121.027481,28.338516,POINT (121.027481 28.338516)
16909,雁湖景区,雁荡山白芙线旁雁荡山风景名胜区,温州市,乐清市,121.027451,28.338476,POINT (121.027451 28.338476)
16910,同乐园,虹桥镇邬家桥村,温州市,乐清市,121.025772,28.204603,POINT (121.025772 28.204603)
16912,凤凰山庄,白石镇白石街凤凰村,温州市,乐清市,120.840416,28.079517,POINT (120.840416 28.079517)
16926,红巾军起义遗址,虹桥镇,温州市,乐清市,121.033699,28.21921,POINT (121.033699 28.21921)
16930,三折瀑景区,雁荡山白芙线旁雁荡山风景名胜区,温州市,乐清市,121.107437,28.367735,POINT (121.107437 28.367735)
16941,西漈景区,中雁荡山隧道,温州市,乐清市,120.848396,28.117821,POINT (120.848396 28.117821)
16945,龙宫,象北路,温州市,乐清市,120.933655,28.049768,POINT (120.933655 28.049768)
16952,望海亭,仓兴路,温州市,乐清市,121.056213,28.148323,POINT (121.056213 28.148323)
16960,显胜门风景区,雁山路88号雁荡山,温州市,乐清市,121.046402,28.379316,POINT (121.046402 28.379316)
16964,卓笔峰,中雁荡山隧道,温州市,乐清市,120.847137,28.119547,POINT (120.847137 28.119547)
16970,云浦楼,乐成镇云浦路52号,温州市,乐清市,120.964287,28.12278,POINT (120.964287 28.12278)
16978,杏湾烈士墓,G15沈海高速,温州市,乐清市,121.081223,28.185026,POINT (121.081223 28.185026)
16981,中龙湫,中雁荡山隧道,温州市,乐清市,120.838776,28.12241,POINT (120.838776 28.12241)
16988,丹霞山摩岩石剥,景贤路17号,温州市,乐清市,120.949623,28.128889,POINT (120.949623 28.128889)
16991,深山紫竹堂,万南大街,温州市,乐清市,120.830612,28.055902,POINT (120.830612 28.055902)
16992,翁垟塔山宫,府前路21-23附近,温州市,乐清市,120.970589,28.02499,POINT (120.970589 28.02499)
16994,仙人硐景点,雁荡山风景区水下线,温州市,乐清市,121.013084,28.429632,POINT (121.013084 28.429632)
16998,黄坦洞古村部,里山路,温州市,乐清市,120.901115,28.173939,POINT (120.901115 28.173939)
17006,四都五台山,里山路,温州市,乐清市,120.926865,28.174057,POINT (120.926865 28.174057)
17007,天露谷瀑布,淡下线,温州市,乐清市,120.930267,28.242016,POINT (120.930267 28.242016)
17008,五龙谷,里山路,温州市,乐清市,120.90242,28.172508,POINT (120.90242 28.172508)
17014,朝阳洞景区,雁荡山白芙线旁雁荡山风景名胜区,温州市,乐清市,121.110931,28.373732,POINT (121.110931 28.373732)
17015,净园谷,雁荡山风景区净名路,温州市,乐清市,121.101654,28.367655,POINT (121.101654 28.367655)
17019,南阁牌楼群景点,雁荡山风景区卓龙线,温州市,乐清市,121.076904,28.399809,POINT (121.076904 28.399809)
17021,石门景点,雁荡山风景区白芙线,温州市,乐清市,121.033775,28.342325,POINT (121.033775 28.342325)
17022,天下第一牌楼群景点,雁荡山风景区卓龙线,温州市,乐清市,121.082718,28.402231,POINT (121.082718 28.402231)
17023,仙游硐景点,雁荡山风景区保龙路,温州市,乐清市,121.052788,28.393711,POINT (121.052788 28.393711)
17026,灵山顶景区,乐北路附近,温州市,乐清市,120.922508,28.151436,POINT (120.922508 28.151436)
17036,水飞谷景区,乐北路,温州市,乐清市,120.935883,28.149652,POINT (120.935883 28.149652)
17037,水口殿,双贤路,温州市,乐清市,120.892693,28.140936,POINT (120.892693 28.140936)
17038,水仙宫,景贤路,温州市,乐清市,120.946609,28.12685,POINT (120.946609 28.12685)
17040,五峰阁,景贤路,温州市,乐清市,120.947243,28.126856,POINT (120.947243 28.126856)
17041,高氏家族墓地,北白象镇高岙村,温州市,乐清市,120.817719,28.0298,POINT (120.817719 28.0298)
17043,杨八洞景区,正泰路,温州市,乐清市,120.92881,28.091555,POINT (120.92881 28.091555)
17049,八折瀑景点,中雁荡山隧道,温州市,乐清市,120.848145,28.118166,POINT (120.848145 28.118166)
